id,Brand_Name,Color,Occasion,Size,Width,Model_Name,Market_Price,Lenskart_Price,Offer_Name,Quantity,Suited_For,Search_Product Name,Classification,Average_Ratings,Total_No_of_Ratings,Purchase_Count,Wishlist_Count
212340,John Jacobs,Pink,Any occasion,Extra Wide,148 mm,JJ S16346,6000,6000,JJSUN,33,Any age group,No search keywords,sunglasses,0.0,0,209,0
131788,John Jacobs Computer Glasses,Brown,Any occasion,Wide,139 mm,JJ 8034,4000,4000,JJBOGO,25,Any age group,No search keywords,eyeframe,4.2,125,1819,749
132538,Fallon Colby,Brown,Any occasion,Wide,138 mm,FC S11917,1500,1500,FCOE,8,Any age group,Brown Cat Eye Full Rim Sunglasses,sunglasses,0.0,0,213,415
134195,Vincent Chase Online,Black,Any occasion,Extra Narrow,129 mm,VC E11801,1700,1700,VCEYE,108,Any age group,Black Full Rim Rectangle Eyeglasses,eyeframe,4.55,221,24,39
137776,John Jacobs,Brown,Any occasion,Extra Narrow,128 mm,JJ E12996,3500,3500,JJBOGO,327,Any age group,Brown Tortoise Full Rim Rectangle Eyeglasses,eyeframe,3.95,30,1957,609
141836,John Jacobs Computer Glasses,Brown,Any occasion,Wide,139 mm,JJ E11735,4000,4000,JJCE,86,Any age group,No search keywords,eyeframe,4.15,67,77,478
143412,John Jacobs Computer Glasses,Black,Any occasion,Narrow,130 mm,JJ E12997,4000,4000,JJCE,242,Any age group,No search keywords,eyeframe,4.4,20,326,1750
143420,John Jacobs Computer Glasses,Black,,Medium,134 mm,JJ E13003,4000,4000,JJCE,408,,Blue Block Phone Computer Glasses: Black Full Rim Rectangle John Jacobs Rich Acetate JJ E13003-C2,eyeframe,4.1,31,412,1517
145412,Clalen Iris,No color available,Any occasion,No size,,Clalen Iris Emma Brown Zero Power Monthly,899,249,,49995,Any age group,Clalen Iris Emma Brown Monthly Color 2 Lenses box Plano,contact_lens,0.0,0,54,26
145584,Hooper online,Blue,Any occasion,5-8 yrs,120 mm,LKJ E10064,1000,1000,LKJEYE,74,5-8 yrs,Blue Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.75,4,1702,309
145597,Hooper online,Transparent,Any occasion,8-12 yrs,125 mm,LKJ E10065,1000,1000,LKJEYE,24,8-12 yrs,Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.0,4,1128,214
146559,Hooper online,Brown,Any occasion,8-12 yrs,126 mm,LKJ E10031,1000,1000,KIDSCE,96,8-12 yrs,Brown Full Rim Square Eyeglasses,eyeframe,4.3,15,179,469
147597,John Jacobs,Red,Party,Wide,140 mm,JJ S13934,5000,5000,JJSUN,20,,Marron Square Full Rim Sunglasses,sunglasses,0.0,0,459,122
147602,John Jacobs,Black,Party,Medium,136 mm,JJ S13936,3500,3500,JJSUN,10,Any age group,Black Hexagonal Full Rim Sunglasses,sunglasses,0.0,0,811,290
148070,Vincent Chase Polarized,Black,Vacation,Wide,142 mm,VC S13981,2000,2000,VCSUN,3512,Any age group,Black Wayfarer Full Rim Sunglasses,sunglasses,5.0,1,1823,759
148238,John Jacobs,Brown,Party,Extra Wide,145 mm,JJ S13998,3500,3500,JJSUN,52,Any age group,Brown Cat Eye Full Rim Sunglasses,sunglasses,0.0,0,495,32
148388,John Jacobs,Purple,Any occasion,Extra Wide,143 mm,JJ E13097XL,5000,5000,JJBOGO,367,Any age group,Rose Gold Red Full Rim Round Eyeglasses,eyeframe,4.6,5,490,212
148421,John Jacobs,Gold,Working,Narrow,133 mm,JJ S14045,5000,5000,JJSUN,12,Any age group,Gold Square Full Rim Sunglasses,sunglasses,0.0,0,877,398
150099,John Jacobs,Violet,Any occasion,Medium,133 mm,JJ E14277,3500,3500,JJBOGO,440,Any age group,Gold Tortoise Full Rim Aviator Eyeglasses,eyeframe,0.0,0,469,0
150347,John Jacobs,Tortoise,Any occasion,Medium,134 mm,JJ E14305,3500,3500,JJEYE,1,Any age group,Gold Tortoise Full Rim Hexagonal Eyeglasses,eyeframe,0.0,0,1397,0
150354,John Jacobs,Tortoise,Any occasion,Medium,138 mm,JJ E14306,3500,3500,JJEYE,122,Any age group,Gold Tortoise Full Rim Round Eyeglasses,eyeframe,0.0,0,334,0
150356,John Jacobs,Pink,Any occasion,Wide,142 mm,JJ E14307,3500,3500,JJEYE,417,Any age group,Gold Pink Full Rim Round Eyeglasses,eyeframe,5.0,1,740,0
150360,John Jacobs,Black,Any occasion,Medium,137 mm,JJ E14308,3500,3500,JJEYE,346,Any age group,Gold Black Full Rim Square Eyeglasses,eyeframe,0.0,0,1125,0
150680,John Jacobs,Gunmetal,Any occasion,Narrow,133 mm,JJ E14378,3500,3500,JJEYE,397,Any age group,Gunmetal Full Rim Hexagonal Eyeglasses,eyeframe,5.0,1,579,28
151000,John Jacobs,Black,Vacation,Extra Wide,145 mm,JJ S14442,5000,5000,JJSUN,5,Any age group,Black Tortoise Wayfarer Full Rim Sunglasses,sunglasses,0.0,0,2809,111
151001,John Jacobs,Brown,Any occasion,Extra Wide,145 mm,JJ S14442,5000,5000,JJSUN,15,Any age group,Brown Wayfarer Full Rim Sunglasses,sunglasses,0.0,0,2032,93
151235,John Jacobs,Gold,Any occasion,Medium,139 mm,JJ E14488,3500,3500,JJEYE,270,Any age group,Gold Full Rim Round Eyeglasses,eyeframe,4.5,2,1041,14
152170,John Jacobs,Orange,Any occasion,Wide,139 mm,JJ E14649,5000,5000,JJBOGO,5,,Orange Transparent Full Rim Square Eyeglasses,eyeframe,0.0,0,756,1
152349,Hooper Computer Glasses,Black,Any occasion,8-12 yrs,136 mm,HP D10095L,1500,1500,HOOPERKIDSCE,106,8-12 yrs,Black Full Rim Rectangle Eyeglasses,non_power_reading,0.0,0,257,0
152360,Hooper Computer Glasses,Black,Any occasion,5-8 yrs,120 mm,HP D10100M,1500,1500,HOOPERKIDSCE,10,5-8 yrs,Black Full Rim Round Eyeglasses,non_power_reading,4.0,1,510,0
152361,Hooper Computer Glasses,Black,Any occasion,8-12 yrs,126 mm,HP D10101M,1500,1500,HOOPERKIDSCE,164,8-12 yrs,Black Full Rim Rectangle Eyeglasses,non_power_reading,0.0,0,132,0
152462,Hooper Computer Glasses,Black,Any occasion,8-12 yrs,125 mm,HP D10103M,1500,1500,HOOPERKIDSCE,18,8-12 yrs,Black Full Rim Oval Eyeglasses,non_power_reading,0.0,0,435,0
152726,John Jacobs,Brown,Party,Extra Wide,146 mm,JJ S14697,5000,5000,JJSUN,10,Any age group,Brown Round Full Rim Sunglasses,sunglasses,5.0,1,1542,0
201676,John Jacobs,Orange,Any occasion,Extra Wide,150 mm,JJ S14982,3500,3500,JJSUN,19,Any age group,Orange Transparent Wayfarer Full Rim Sunglasses,sunglasses,0.0,0,1354,0
201688,John Jacobs,Transparent,Brunch,Extra Wide,143 mm,JJ S14985,3500,3500,JJSUN,24,Any age group,Transparent Wayfarer Full Rim Sunglasses,sunglasses,0.0,0,1642,0
204168,Vincent Chase,Gold,Any occasion,Wide,140 mm,VC E14970AF,1700,1700,VCEYE,145,Any age group,No search keywords,eyeframe,0.0,0,89,0
212037,Hooper Computer Glasses,Blue,Any occasion,5-8 yrs,124 mm,LK D16280,2000,2000,HOOPEREYE,232,5-8 yrs,No search keywords,non_power_reading,0.0,0,22,0
114217,Vincent Chase,Black,Any occasion,Medium,135 mm,VC 1495,2000,1199,VCEYE,5,Any age group,Black Full Rim Rectangle Eyeglasses,non_power_reading,3.0,1,774,449
120670,John Jacobs Online,Gold,Any occasion,Narrow,132 mm,JJ E10547,5000,5000,JJBOGO,78,Any age group,Pro Titanium Gold Full Rim Round Eyeglasses,eyeframe,4.25,37,1529,1499
136612,John Jacobs,Silver,Working,Wide,140 mm,JJ S11707,5000,5000,JJSUN,270,Any age group,Silver Square Full Rim Sunglasses,sunglasses,4.9,25,7771,1291
138352,John Jacobs,Gold,Any occasion,Medium,134 mm,JJ E13107,5000,5000,JJEYE,116,Any age group,Golden Pink Full Rim Cat Eye Eyeglasses,eyeframe,4.8,6,1152,1052
143303,Hooper Computer Glasses,Blue,Any occasion,8-12 yrs,124 mm,LKJ E10044CE,1500,1500,KIDSCE,6,8-12 yrs,Blue Pink Full Rim Round Eyeglasses,non_power_reading,4.6,13,632,639
144399,John Jacobs Computer Glasses,Blue,Any occasion,Medium,135 mm,JJ E13103,4000,4000,JJCE,659,Any age group,No search keywords,eyeframe,4.55,27,352,1164
144949,John Jacobs,Rose Gold,Any occasion,Narrow,131 mm,JJ E13097AF,3000,3000,JJBOGO,94,Any age group,No search keywords,eyeframe,0.0,0,297,2
145395,Clalen Iris,No color available,Any occasion,No size,,Clalen Iris Estelle Brown Zero Power Daily,900,399,,49981,Any age group,Clalen Iris Estelle Brown Dailies Premium Color 10 Lenses box Plano,contact_lens,0.0,0,61,34
145583,Hooper online,Purple,Any occasion,5-8 yrs,120 mm,LKJ E10064,1000,1000,LKJEYE,127,5-8 yrs,Purple Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.75,4,1532,236
146600,John Jacobs,Brown,Any occasion,Extra Wide,142 mm,JJ E13773,3500,3500,JJBOGO,976,Any age group,Tortoise Golden Full Rim Clubmaster Eyeglasses,eyeframe,4.5,2,876,2385
146672,Hooper online,Pink,Any occasion,5-8 yrs,120 mm,LKJ E10074,1000,1000,LKJEYE,108,5-8 yrs,Pink Transparent Full Rim Square Eyeglasses,eyeframe,4.0,2,2190,589
146873,John Jacobs,Gold,Vacation,Medium,134 mm,JJ S13800,3500,3500,JJSUN,15,Any age group,Gold Round Full Rim Sunglasses,sunglasses,5.0,2,1586,643
147376,John Jacobs Computer Glasses,Gold,Any occasion,Narrow,131 mm,JJ E13470,4000,4000,JJCE,866,Any age group,No search keywords,eyeframe,4.05,11,126,902
147581,John Jacobs,Black,Any occasion,Wide,140 mm,JJ E13931,3500,3500,JJEYE,305,Any age group,Black Full Rim Round Eyeglasses,eyeframe,0.0,0,273,226
148410,John Jacobs,Silver,Vacation,Medium,135 mm,JJ S12803M,3500,3500,JJSUN,11,Any age group,Silver Hexagonal Full Rim Sunglasses,sunglasses,4.5,2,1618,171
150100,John Jacobs,Silver,Any occasion,Medium,133 mm,JJ E14277,3500,3500,JJBOGO,137,Any age group,Silver Full Rim Aviator Eyeglasses,eyeframe,0.0,0,1389,0
150657,John Jacobs,Tortoise,Any occasion,Narrow,132 mm,JJ E14371,3500,3500,JJBOGO,164,Any age group,Tortoise Full Rim Rectangle Eyeglasses,eyeframe,0.0,0,1170,45
150777,OJOS,Green,Any occasion,Narrow,131 mm,OJ E14383,1700,1700,No offer,201,Any age group,Green Transparent Full Rim Round Eyeglasses,eyeframe,0.0,0,168,0
150792,OJOS,Transparent,Any occasion,Medium,136 mm,OJ E14391,1700,1700,No offer,248,Any age group,Transparent Full Rim Geometric Eyeglasses,eyeframe,0.0,0,121,0
151652,Alcon Air Optix,No color available,Any occasion,No size,,Alcon Air Optix Honey Zero Power Monthly,1705,1200,,49996,Any age group,Air Optix Colors Contact Lens Honey 2 Lens Box,contact_lens,0.0,0,32,0
151964,Lenskart Air,Black,Any occasion,Medium,135 mm,LA E14616AF,1700,1700,VCEYE,19,Any age group,No search keywords,eyeframe,0.0,0,206,0
152256,John Jacobs,Pink,Any occasion,Extra Wide,142 mm,JJ E14543,5000,5000,JJBOGO,477,Any age group,Gold Pink Full Rim Wayfarer Eyeglasses,eyeframe,0.0,0,152,0
152350,Hooper Computer Glasses,Blue,Any occasion,8-12 yrs,136 mm,HP D10095L,1500,1500,HOOPERKIDSCE,193,8-12 yrs,Blue Full Rim Rectangle Eyeglasses,non_power_reading,0.0,0,131,0
152381,Hooper Computer Glasses,Blue,Any occasion,5-8 yrs,122 mm,HP D10009M,1500,1500,HOOPERKIDSCE,8,5-8 yrs,Blue Full Rim Rectangle Eyeglasses,non_power_reading,0.0,0,508,0
152681,John Jacobs,Maroon,Any occasion,Medium,137 mm,JJ E14691,3500,3500,JJEYE,560,Any age group,Maroon Full Rim Square Eyeglasses,eyeframe,0.0,0,963,0
152941,John Jacobs,Tortoise,Any occasion,Narrow,130 mm,JJ E14728,3500,3500,JJEYE,1024,Any age group,Green Tortoise Full Rim Wayfarer Eyeglasses,eyeframe,0.0,0,323,0
153078,John Jacobs,Tortoise,Any occasion,Extra Wide,147 mm,JJ E14753,3500,3500,JJEYE,413,,Brown Green Tortoise Full Rim Cat Eye Eyeglasses,eyeframe,0.0,0,140,0
200275,Lenskart Blu,Green,Any occasion,Medium,136 mm,LB E14789,1500,1500,LKBLUCE,33,,Green Full Rim Round Eyeglasses,non_power_reading,4.5,17,3501,0
201445,John Jacobs Online,Gold,Any occasion,Medium,137 mm,JJ E13591,5000,5000,JJEYE,747,Any age group,Gold Maroon Full Rim Square Eyeglasses,eyeframe,4.55,12,159,0
205973,John Jacobs,,Party,Medium,136 mm,JJ E15289,5000,5000,JJEYE,2,Any age group,Copper Tortoise Full Rim Round Eyeglasses,eyeframe,0.0,0,706,0
208631,Vincent Chase Polarized,Black,Vacation,Narrow,132 mm,VC S14082,2000,2000,VCSUN,35,Any age group,Black Round Full Rim Sunglasses,sunglasses,4.75,8,318,0
208821,Vincent Chase,Silver,,Wide,145 mm,VC S15702,2000,2000,VCSUN,182,,Geometric Full Rim Sunglasses,sunglasses,0.0,0,128,0
209824,Lenskart Boost,Grey,Sports,Extra Wide,153 mm,LKB S15377,2000,2000,,261,,Grey Sports Full Rim Sunglasses,sunglasses,0.0,0,67,0
209942,John Jacobs,Tortoise,,Narrow,133 mm,JJ E10004,6000,5000,,179,,Blue Block Phone Computer Glasses: Tortoise Full Rim Wayfarer John Jacobs Rich Acetate JJ E10004-C14,non_power_reading,0.0,0,15,0
210122,John Jacobs,Brown,,Wide,138 mm,JJ E15891,5000,5000,JJBOGO,1462,,John Jacobs JJ E15891 C2 Eyeglasses,eyeframe,0.0,0,33,0
215751,John Jacobs,Tortoise,Any occasion,Extra Wide,144 mm,JJ E16688,5000,5000,JJBOGO,249,Any age group,No search keywords,eyeframe,0.0,0,11,0
216563,Aquacolor Premium,No color available,,No size,,Aquacolor Premium Icy Blue Monthly,1299,499,AQUACOLOR,0,,Aqua Color Icy Blue Monthly Disposable Premium - 2 Lens Pack,contact_lens,0.0,0,69,0
217133,John Jacobs,Black,,Extra Wide,143 mm,JJ S16953,6000,6000,,1369,,Black Grey Full Rim Square John Jacobs JJ Tints JJ S16953-C1 Sunglasses,sunglasses,0.0,0,20,0
126206,John Jacobs Online,Blue,Any occasion,Medium,138 mm,JJ E10227,3500,3500,JJBOGO,3,Any age group,Blue Full Rim Cat Eye Eyeglasses,eyeframe,4.0,6,792,2439
136668,John Jacobs,Silver,Any occasion,Medium,137 mm,JJ E12837AF,3000,3000,JJBOGO,16,Any age group,No search keywords,eyeframe,5.0,1,539,2
137508,John Jacobs,Gold,Any occasion,Extra Wide,145 mm,JJ S12970,3500,3500,JJSUN,2,Any age group,Gold Square Full Rim Sunglasses,sunglasses,4.7,10,3148,742
141717,John Jacobs Computer Glasses,Dual Color,Any occasion,Medium,135 mm,JJ E10235,4000,4000,JJCE,62,Any age group,No search keywords,eyeframe,4.45,264,421,1507
143127,Hooper online,Brown,Any occasion,8-12 yrs,126 mm,LKJ E10031,1000,1000,LKJEYE,95,8-12 yrs,Brown Full Rim Square Eyeglasses,eyeframe,4.3,15,2181,554
143419,John Jacobs Computer Glasses,Blue,Any occasion,Medium,134 mm,JJ E13003,4000,4000,JJCE,119,Any age group,No search keywords,eyeframe,4.1,31,358,1632
143480,John Jacobs,Silver,Any occasion,Narrow,131 mm,JJ E13486,5000,5000,JJEYE,155,Any age group,Silver Black Full Rim Round Eyeglasses,eyeframe,0.0,0,685,1687
143697,John Jacobs Online,Gold,Any occasion,Narrow,132 mm,JJ E13494,5000,5000,JJBOGO,9,,Golden Full Rim Round Eyeglasses,eyeframe,4.7,7,1370,767
144920,John Jacobs,Gold,Any occasion,Narrow,131 mm,JJ E13585,3500,3500,JJBOGO,15,Any age group,Golden Half Rim Round Eyeglasses,eyeframe,5.0,12,2802,772
145394,Clalen Iris,No color available,Any occasion,No size,,Clalen Iris Estelle Gray Zero Power Daily,900,399,,49996,Any age group,Clalen Iris Estelle Gray Dailies Premium Color 10 Lenses box Plano,contact_lens,5.0,1,48,28
145418,Clalen Iris,No color available,Any occasion,No size,,Clalen Iris Claire Brown Zero Power Monthly,899,249,,49998,Any age group,Clalen Iris Claire Brown Monthly Color 2 Lenses box Plano,contact_lens,0.0,0,19,21
145416,Clalen Iris,No color available,Any occasion,No size,,Clalen Iris Joy Purple Zero Power Monthly,899,249,,49999,Any age group,Clalen Iris Joy Purple Monthly Color 2 Lenses box Plano,contact_lens,0.0,0,34,13
145581,Hooper online,Transparent,Any occasion,5-8 yrs,120 mm,LKJ E10064,1000,1000,LKJEYE,72,5-8 yrs,Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.75,4,1157,144
146681,Hooper online,Brown,Any occasion,8-12 yrs,127 mm,LKJ E10076,1000,1000,LKJEYE,2,8-12 yrs,Brown Transparent Full Rim Round Eyeglasses,eyeframe,4.8,10,841,304
147246,John Jacobs,Silver,Brunch,Medium,135 mm,JJ S13868,3500,3500,JJSUN,6,Any age group,Silver Cat Eye Full Rim Sunglasses,sunglasses,4.5,2,1274,394
147261,John Jacobs,Silver,Vacation,Medium,136 mm,JJ S13871,3500,3500,JJSUN,1,Any age group,Silver Black Round Full Rim Sunglasses,sunglasses,4.65,3,1567,748
147458,John Jacobs,Gold,Any occasion,Narrow,132 mm,JJ E13912,5000,5000,JJEYE,243,Any age group,Gold Full Rim Round Eyeglasses,eyeframe,5.0,2,948,63
147586,John Jacobs,Black,Any occasion,Wide,140 mm,JJ E13932,5000,5000,JJBOGO,215,Any age group,Black Full Rim Hexagonal Eyeglasses,eyeframe,0.0,0,220,303
147603,John Jacobs,Transparent,Party,Medium,136 mm,JJ S13936,3500,3500,JJSUN,58,Any age group,Transparent Hexagonal Full Rim Sunglasses,sunglasses,0.0,0,662,255
148411,John Jacobs,Grey,Vacation,Medium,135 mm,JJ S12803M,5000,5000,JJSUN,16,Any age group,Gunmetal Hexagonal Full Rim Sunglasses,sunglasses,4.5,2,1432,181
149434,Lenskart Air,Grey,Any occasion,Extra Wide,145 mm,LA E14175AF,1700,1700,VCEYE,6,Any age group,No search keywords,eyeframe,0.0,0,118,0
149443,Lenskart Air,Grey,Any occasion,Extra Wide,147 mm,LA E14179AF,1700,1700,VCEYE,10,Any age group,No search keywords,eyeframe,0.0,0,168,1
150101,John Jacobs,Gold,Any occasion,Medium,135 mm,JJ E14277,3500,3500,JJBOGO,274,Any age group,Gold Full Rim Aviator Eyeglasses,eyeframe,0.0,0,1024,0
150691,John Jacobs,Maroon,Any occasion,Medium,136 mm,JJ E14381,3500,3500,JJEYE,401,Any age group,Maroon Full Rim Hexagonal Eyeglasses,eyeframe,0.0,0,268,9
150949,John Jacobs,Silver,Any occasion,Wide,141 mm,JJ E14432,3500,3500,JJBOGO,816,Any age group,Silver Blue Full Rim Cat Eye Eyeglasses,eyeframe,0.0,0,428,0
150958,John Jacobs,Silver,Any occasion,Medium,136 mm,JJ E14435,3500,3500,JJBOGO,435,Any age group,Silver Green Full Rim Hexagonal Eyeglasses,eyeframe,5.0,1,603,0
151002,John Jacobs,Transparent,Party,Extra Wide,148 mm,JJ S14443,5000,5000,JJSUN,3,Any age group,Transparent Wayfarer Full Rim Sunglasses,sunglasses,0.0,0,1851,218
151003,John Jacobs,Blue,Any occasion,Extra Wide,146 mm,JJ S14443,5000,5000,JJSUN,3,,Blue Tortoise Square Full Rim Sunglasses,sunglasses,0.0,0,1618,193
151041,Lenskart Blu,Blue,Any occasion,Medium,137 mm,LB E14454,1200,1200,LKBLUCE,448,Any age group,Blue Full Rim Rectangle Eyeglasses,non_power_reading,4.5,15,3998,252
151654,Alcon Air Optix,No color available,Any occasion,No size,,Alcon Air Optix Sterling Gray Zero Power Monthly,1705,1200,,49997,Any age group,Air Optix Colors Contact Lens Sterling Gray 2 Lens Box,contact_lens,0.0,0,150,0
152189,John Jacobs,Rose Gold,Vacation,Extra Wide,142 mm,JJ S14653,3500,3500,JJSUN,1,,Gold Round Full Rim Sunglasses,sunglasses,5.0,1,1670,0
152354,Hooper Computer Glasses,Black,Any occasion,8-12 yrs,138 mm,HP D10097L,1500,1500,HOOPERKIDSCE,262,8-12 yrs,Black Full Rim Round Eyeglasses,non_power_reading,0.0,0,94,0
152461,Hooper Computer Glasses,Grey,Any occasion,8-12 yrs,126 mm,HP D10103M,1500,1500,HOOPERKIDSCE,18,8-12 yrs,Grey Transparent Full Rim Oval Eyeglasses,non_power_reading,0.0,0,486,0
152679,John Jacobs,Maroon,Any occasion,Medium,138 mm,JJ E14690,3500,3500,JJEYE,487,,Maroon Full Rim Square Eyeglasses,eyeframe,5.0,6,684,0
205702,OJOS,Gold,Any occasion,Wide,138 mm,OJ E15247,1700,1700,,5,Any age group,Gold Full Rim Geometric Eyeglasses,eyeframe,4.0,1,370,0
206548,Lenskart Boost,Orange,Sports,Wide,143 mm,LKB S15376,2000,2000,VCSUN,384,,Orange Wayfarer Half Rim Sunglasses,sunglasses,0.0,0,562,0
209120,Bausch & Lomb Lacelle,No color available,Any occasion,No size,,Bausch & Lomb Lacelle Violet Amethyst Zero Power Monthly,825,825,No offer,4972,Any age group,Bausch Lomb Lacelle Natural Look Violet Amethyst Color Contact Lens 1 Lens Box,contact_lens,0.0,0,28,0
209267,OJOS,Pink Transparent,Any occasion,Extra Wide,149 mm,OJ S15734,2000,2000,VCSUN,86,Any age group,Pink Transparent Square Full Rim Sunglasses,sunglasses,0.0,0,92,0
209861,Lenskart Boost,Blue,Sports,Wide,142 mm,LKB S15358,2000,2000,VCSUN,18,,Blue Sports Full Rim Sunglasses,sunglasses,0.0,0,51,0
209944,John Jacobs,Pink Transparent,,Wide,138 mm,JJ E11088,6000,5000,,185,,Blue Block Phone Computer Glasses: Pink Transparent Full Rim Cat Eye John Jacobs Rich Acetate JJ E11088-C13,non_power_reading,0.0,0,18,0
210074,Lenskart Blu,Green,,Medium,137 mm,LB E13738,2000,2000,LKBLUCE,339,,Blue Block Screen Glasses: Green Transparent Green Full Rim Rectangle ,non_power_reading,0.0,0,57,0
210121,John Jacobs,Black,,Wide,138 mm,JJ E15891,5000,5000,JJBOGO,1481,,John Jacobs JJ E15891 C1 Eyeglasses,eyeframe,0.0,0,18,0
138254,John Jacobs Online,Brown,Any occasion,Extra Wide,144 mm,JJ S13084,3500,3500,JJSUN,2,Any age group,Gunmetal Brown Tortoise Wayfarer Full Rim Sunglasses,sunglasses,0.0,0,477,188
143423,John Jacobs Computer Glasses,Black,Any occasion,Narrow,130 mm,JJ E13005,4000,4000,JJCE,866,Any age group,No search keywords,eyeframe,4.55,76,212,1371
143695,John Jacobs,Gold,Any occasion,Narrow,132 mm,JJ E13494,5000,5000,JJBOGO,72,Any age group,Golden Full Rim Cat Eye Eyeglasses,eyeframe,4.7,7,1047,681
144144,Lenskart Air,Black,Any occasion,Wide,139 mm,LA E13543AF,1700,1700,VCEYE,466,Any age group,No search keywords,eyeframe,0.0,0,521,0
144390,John Jacobs Computer Glasses,Silver,Any occasion,Wide,138 mm,JJ E13099,4000,4000,JJCE,59,Any age group,No search keywords,eyeframe,4.25,15,185,1175
144412,John Jacobs Online,Brown,Any occasion,Wide,139 mm,JJ E13553,3500,3500,JJEYE,55,Any age group,Brown Half Rim Square Eyeglasses,eyeframe,4.25,11,970,637
144718,John Jacobs,Brown,Any occasion,Wide,138 mm,JJ E13567,3500,3500,JJBOGO,63,Any age group,Brown Full Rim Wayfarer Eyeglasses,eyeframe,4.25,4,1096,924
145110,Hooper online,Black,Any occasion,2-5 yrs,116 mm,MJ-207,1000,1000,YOOHEEEYE,19,2-5 yrs,Black Full Rim Square Eyeglasses,eyeframe,3.6,5,116,157
145398,Clalen Iris,No color available,Any occasion,No size,,Clalen Iris Blue Moon Zero Power Daily,900,399,,49996,Any age group,Clalen Iris Blue Moon Dailies Color 10 Lenses box Plano,contact_lens,0.0,0,33,23
145399,Clalen Iris,No color available,Any occasion,No size,,Clalen Iris Latin Zero Power Daily,900,399,,49997,Any age group,Clalen Iris Latin Dailies Color 10 Lenses box Plano,contact_lens,0.0,0,15,6
145402,Clalen Iris,No color available,Any occasion,No size,,Clalen Iris Soul Brown Zero Power Daily,900,399,,49998,Any age group,Clalen Iris Soul Brown Dailies Color 10 Lenses box Plano,contact_lens,0.0,0,75,32
145407,Clalen Iris,No color available,Any occasion,No size,,Clalen Iris Lucy Gray Zero Power Monthly,899,249,,49998,Any age group,Clalen Iris Lucy Gray Monthly Color 2 Lenses box Plano,contact_lens,0.0,0,58,11
145683,Hooper Computer Glasses,Blue,Any occasion,5-8 yrs,123 mm,LKJ E10066CE,1500,1500,KIDSCE,101,5-8 yrs,Blue Full Rim Rectangle Eyeglasses,non_power_reading,4.8,6,1184,639
147241,John Jacobs,Gold,Any occasion,Wide,138 mm,JJ S13866,3500,3500,JJSUN,7,Any age group,Gold Cat Eye Full Rim Sunglasses,sunglasses,0.0,0,2026,545
